TotalAmount,BikePurchase,CustomerID,PersonType,BirthDate,Age,MaritalStatus,Gender,TotalChildren,HomeOwnerFlag,NumberCarsOwned,CountryRegionCode_Num,YearlyIncome_Num,Education_Num,Occupation_Num
4543.8325,1,13357,IN,1945,75,S,M,4,1,2,5,2,4,4
3110.0525,1,16406,IN,1967,53,M,M,0,0,0,4,1,4,2
2770.5225,1,21389,IN,1952,68,M,F,3,0,2,0,1,1,1
3355.2396,1,26296,IN,1972,48,M,F,1,1,0,5,1,4,1
782.99,1,27027,IN,1955,65,S,F,1,0,1,1,1,1,2
6893.0782,1,12684,IN,1973,47,M,M,0,1,4,0,4,0,3
4511.5425,1,13238,IN,1948,72,M,M,4,1,2,5,2,4,4
4551.5225,1,16308,IN,1963,57,M,F,1,1,0,4,1,4,1
4732.8625,1,21225,IN,1958,62,S,F,2,1,1,0,3,4,3
4171.62,1,21230,IN,1953,67,M,F,2,1,1,0,1,4,4
1903.48,1,26033,IN,1965,55,S,M,0,1,1,0,2,4,3
1952.45,1,26131,IN,1963,57,M,M,3,1,2,0,2,4,3
3295.2596,1,26290,IN,1973,47,S,M,1,1,0,5,2,3,1
6791.0982,1,12669,IN,1976,44,S,M,0,0,3,0,2,4,3
4526.7825,1,13324,IN,1937,83,M,F,2,1,3,5,4,4,4
5780.4675,1,18133,IN,1956,64,S,F,3,1,4,2,4,1,3
3907.5425,1,21259,IN,1943,77,S,M,2,1,1,0,2,3,4
7169.39,1,15625,IN,1972,48,M,M,1,1,1,2,1,2,2
2443.35,1,25363,IN,1958,62,M,F,2,1,2,1,1,1,1
1952.45,1,26024,IN,1970,50,S,F,4,1,1,0,3,3,4
1938.47,1,26133,IN,1963,57,S,M,0,1,1,0,2,4,3
2049.0982,1,28547,IN,1980,40,S,F,0,0,2,3,0,0,0
6802.1282,1,12671,IN,1974,46,S,M,0,0,3,0,2,4,3
3262.83,1,13801,IN,1963,57,S,F,2,1,0,3,1,2,2
4895.69,1,21403,IN,1957,63,S,M,2,0,2,0,2,1,3
4624.9125,1,21408,IN,1959,61,M,F,4,1,4,0,4,4,4
4659.9025,1,21418,IN,1959,61,M,F,1,1,2,0,4,4,4
2443.35,1,25864,IN,1946,74,M,F,5,1,3,1,1,1,3
3298.9382,1,26280,IN,1959,61,S,M,2,0,1,5,1,2,2
3298.9382,1,26300,IN,1972,48,S,F,1,1,0,5,2,3,1
2181.5625,1,28837,IN,1971,49,M,F,1,0,0,1,2,3,3
5837.8382,1,12123,IN,1958,62,M,M,2,1,2,4,4,4,4
2633.3896,1,12584,IN,1976,44,S,F,1,0,0,0,0,1,0
6839.4596,1,12668,IN,1976,44,S,F,0,1,2,0,2,4,3
6812.7696,1,12675,IN,1973,47,S,F,0,0,3,0,3,4,3
4516.5325,1,13286,IN,1963,57,S,F,0,0,1,5,3,2,3
4476.5525,1,13419,IN,1965,55,M,F,5,1,3,5,3,2,3
3262.83,1,13812,IN,1963,57,S,F,2,1,2,3,1,2,2
3048.31,1,15649,IN,1943,77,M,F,1,1,0,2,1,4,2
2992.33,1,15656,IN,1960,60,S,M,1,0,0,2,0,2,0
3936.5425,1,21228,IN,1953,67,M,F,2,1,1,0,1,4,4
4624.9125,1,21552,IN,1975,45,M,M,0,0,3,0,3,4,3
3335.2396,1,26281,IN,1959,61,S,M,2,1,1,5,1,2,2
4404.0782,1,11492,IN,1971,49,S,M,0,0,1,2,1,1,0
5830.6796,1,12133,IN,1955,65,M,F,3,1,3,4,4,2,3
4763.34,1,13287,IN,1963,57,S,M,4,1,4,5,4,4,4
4807.31,1,13329,IN,1939,81,M,M,5,1,2,5,3,4,4
1668.8975,1,14022,IN,1975,45,S,F,0,1,2,5,1,1,1
1589.6975,1,14026,IN,1974,46,S,F,0,1,2,5,1,1,1
3142.97,1,15200,IN,1957,63,M,F,3,1,0,5,2,2,3
2735.5325,1,21380,IN,1950,70,M,F,3,0,2,0,1,2,2
3340.2596,1,26298,IN,1972,48,M,F,1,1,0,5,1,4,1
2181.5625,1,28848,IN,1967,53,S,M,0,0,1,1,1,4,3
4507.5225,1,13269,IN,1932,88,S,F,2,0,2,5,1,3,4
4558.5325,1,13355,IN,1944,76,M,M,5,1,2,5,2,4,4
4525.8225,1,13382,IN,1949,71,M,M,5,1,2,5,2,2,3
3075.5025,1,13806,IN,1964,56,M,M,2,0,2,3,1,2,2
3001.0425,1,16328,IN,1973,47,S,M,0,1,2,4,0,0,0
5732.4675,1,18134,IN,1956,64,M,F,3,1,4,2,4,1,3
1540.4275,1,19253,IN,1956,64,S,F,1,1,0,4,0,4,2
1966.46,1,20162,IN,1943,77,M,F,2,1,1,2,0,2,0
4661.5025,1,21218,IN,1963,57,S,M,0,0,1,0,2,4,3
2443.35,1,25892,IN,1951,69,M,F,2,1,2,1,2,1,3
3308.1682,1,26286,IN,1972,48,S,M,0,1,0,5,1,3,1
2181.5625,1,28818,IN,1972,48,M,M,1,0,0,1,2,3,1
4548.5225,1,13247,IN,1952,68,M,M,3,1,2,5,2,1,3
3262.83,1,14169,IN,1968,52,S,F,3,1,0,3,0,1,0
4464.27,1,20051,IN,1972,48,S,F,1,0,1,2,1,2,2
3321.2596,1,26277,IN,1958,62,S,F,2,1,1,5,1,2,2
3309.2396,1,26285,IN,1972,48,S,F,0,1,0,5,1,3,1
2668.0782,1,12578,IN,1980,40,S,M,0,0,1,0,0,2,0
2589.0882,1,12580,IN,1978,42,S,M,0,1,1,0,0,2,0
1631.46,1,15256,IN,1978,42,S,M,0,0,2,5,1,1,1
3032.31,1,21359,IN,1946,74,M,M,2,0,2,0,1,2,2
2992.33,1,21379,IN,1950,70,M,F,3,0,2,0,1,2,2
2120.9275,1,24609,IN,1972,48,M,F,0,0,4,0,4,0,3
2181.5625,1,25371,IN,1972,48,M,F,0,1,0,1,1,3,1
2443.35,1,25883,IN,1949,71,M,M,2,1,2,1,2,2,3
4484.4796,1,26301,IN,1972,48,S,M,1,0,0,5,2,3,3
782.99,1,27043,IN,1958,62,S,M,2,1,2,1,1,1,1
2614.0782,1,12577,IN,1979,41,S,M,0,1,1,0,0,2,0
2589.0882,1,12579,IN,1978,42,S,F,0,1,1,0,0,2,0
4538.8425,1,16287,IN,1966,54,M,F,0,1,0,4,1,4,3
1637.3775,1,19195,IN,1970,50,S,M,2,1,0,4,1,2,2
3936.5425,1,21222,IN,1961,59,M,M,1,1,1,0,2,2,1
2997.32,1,21361,IN,1947,73,M,M,2,0,2,0,1,2,2
3396.8882,1,26299,IN,1972,48,S,M,1,0,0,5,2,3,1
2443.35,1,28836,IN,1971,49,S,F,1,0,0,1,2,3,3
4369.0882,1,11564,IN,1966,54,S,M,1,0,2,2,0,1,0
4516.5325,1,13237,IN,1948,72,M,M,4,0,2,5,2,4,4
4498.5325,1,13277,IN,1965,55,S,M,4,1,4,5,3,2,3
4854.29,1,13314,IN,1960,60,M,M,1,1,4,5,4,1,3
5393.31,1,13823,IN,1962,58,M,F,1,1,1,3,1,4,1
3047.81,1,15659,IN,1959,61,M,F,2,1,1,2,0,2,0
3917.5425,1,21256,IN,1941,79,M,F,2,1,2,0,1,4,4
2721.5525,1,25288,IN,1968,52,S,F,0,0,1,1,3,4,4
2443.35,1,25875,IN,1948,72,M,F,2,0,2,1,1,1,3
3298.9382,1,26295,IN,1972,48,M,F,1,1,0,5,1,4,1
1000.4375,1,26316,IN,1969,51,S,F,1,1,0,1,2,3,3
1575.4175,1,14023,IN,1975,45,S,F,0,1,2,5,1,1,1
6943.5825,1,15627,IN,1972,48,S,M,2,1,0,2,1,2,2
4511.5425,1,16250,IN,1968,52,S,M,0,1,0,4,1,3,2
3001.0425,1,16317,IN,1977,43,S,M,0,0,1,4,1,2,2
3262.83,1,16405,IN,1967,53,M,F,0,1,0,4,1,4,2
1592.7075,1,19260,IN,1939,81,S,F,1,1,0,4,0,4,2
3261.33,1,20712,IN,1974,46,M,M,1,1,0,4,1,4,1
2921.0225,1,21384,IN,1951,69,M,M,3,0,2,0,1,1,1
4900.68,1,21559,IN,1973,47,M,M,0,0,2,0,3,1,4
2152.1975,1,24612,IN,1970,50,S,M,0,1,4,0,3,4,3
2049.0982,1,28540,IN,1974,46,M,F,0,0,1,3,1,2,2
2443.35,1,28834,IN,1969,51,M,F,2,1,0,1,2,4,1
6859.4596,1,12676,IN,1974,46,S,F,0,1,2,0,3,4,3
6801.4496,1,12683,IN,1973,47,S,F,5,1,4,0,4,0,3
4478.8425,1,13292,IN,1962,58,S,F,5,1,4,5,3,2,3
4546.5225,1,13340,IN,1942,78,M,F,5,1,2,5,3,4,4
4498.5325,1,13346,IN,1943,77,S,M,2,1,3,5,4,4,4
2959.0025,1,16420,IN,1963,57,S,M,3,1,1,4,0,1,0
1609.3975,1,19193,IN,1970,50,S,M,2,1,0,4,1,2,2
3421.93,1,20713,IN,1972,48,S,F,0,0,2,4,0,0,0
4659.9025,1,21217,IN,1959,61,S,F,1,1,1,0,3,4,3
4659.8025,1,21226,IN,1956,64,S,M,1,0,1,0,3,2,1
4344.0882,1,11561,IN,1966,54,S,F,5,1,2,2,0,0,0
2665.0582,1,12589,IN,1977,43,M,M,0,1,0,0,0,2,0
4587.5125,1,13233,IN,1948,72,M,M,2,1,1,5,2,2,3
4511.5425,1,13298,IN,1961,59,M,F,1,0,3,5,4,4,4
4476.5525,1,13351,IN,1944,76,S,F,4,1,2,5,2,4,4
3282.81,1,14141,IN,1960,60,S,F,1,0,1,3,0,1,0
1346.76,1,15276,IN,1974,46,S,F,0,0,1,5,1,2,1
3001.0425,1,16417,IN,1964,56,S,M,2,1,0,4,1,2,0
4702.3925,1,21560,IN,1973,47,M,M,0,1,4,0,4,0,3
3272.9382,1,26305,IN,1969,51,S,F,2,0,0,5,2,4,1
6829.4696,1,12674,IN,1975,45,M,M,0,1,2,0,3,4,3
4501.5525,1,13250,IN,1952,68,M,F,4,1,2,5,2,2,3
3242.77,1,16410,IN,1964,56,S,F,4,1,2,4,0,0,0
4624.9125,1,21402,IN,1956,64,M,M,2,0,2,0,3,1,1
4715.4925,1,21555,IN,1974,46,S,M,0,1,2,0,3,4,3
6880.0982,1,12680,IN,1972,48,S,M,0,0,3,0,3,4,3
4798.33,1,13420,IN,1965,55,M,F,3,1,4,5,4,4,4
1574.46,1,15289,IN,1972,48,M,F,1,1,0,5,1,3,1
3250.11,1,16407,IN,1966,54,M,F,1,1,2,4,1,4,1
5741.4075,1,18140,IN,1955,65,M,M,3,0,3,2,4,2,3
3177.96,1,19076,IN,1948,72,M,F,4,1,3,3,3,1,4
4696.4925,1,21219,IN,1963,57,S,F,0,0,1,0,2,4,3
4684.3925,1,21404,IN,1957,63,S,M,2,0,2,0,2,1,3
2049.0982,1,28512,IN,1970,50,S,M,0,0,1,3,0,2,0
2049.0982,1,28519,IN,1969,51,M,M,1,1,0,3,1,4,2
2181.5625,1,29013,IN,1950,70,S,F,2,1,3,1,1,0,1
5205.7096,1,11615,IN,1975,45,M,M,1,1,0,4,1,4,1
4558.5225,1,13280,IN,1964,56,M,F,5,1,3,5,3,2,3
4547.5025,1,13353,IN,1944,76,S,F,4,1,2,5,2,3,4
4793.33,1,13402,IN,1952,68,M,M,3,0,2,5,2,1,3
2753.8225,1,15655,IN,1960,60,M,F,1,1,0,2,0,2,0
2701.4275,1,17099,IN,1972,48,S,M,0,0,1,3,1,1,0
1574.4175,1,19258,IN,1954,66,M,M,2,1,1,4,0,2,0
3105.27,1,19944,IN,1948,72,M,M,4,0,4,2,3,0,1
4919.3,1,21558,IN,1973,47,S,F,0,1,2,0,3,1,4
3286.9182,1,26297,IN,1972,48,M,M,1,1,0,5,1,4,1
2181.5625,1,29135,IN,1964,56,M,M,4,1,2,1,2,4,1
6785.1282,1,12670,IN,1975,45,S,F,0,0,3,0,2,4,3
4548.5025,1,13385,IN,1950,70,S,F,2,1,2,5,2,2,3
4578.5225,1,13403,IN,1952,68,S,F,5,1,2,5,2,2,3
4810.31,1,13425,IN,1964,56,M,M,5,1,3,5,3,2,3
3001.0425,1,13811,IN,1963,57,S,F,2,1,2,3,1,2,2
3319.3975,1,14005,IN,1977,43,M,M,0,0,2,5,2,2,1
1902.8975,1,14024,IN,1975,45,S,F,0,0,2,5,2,2,1
3021.0225,1,16318,IN,1977,43,S,F,0,0,1,4,1,2,2
5764.4275,1,18139,IN,1955,65,M,F,3,1,4,2,4,0,3
1682.4075,1,19192,IN,1970,50,S,F,2,1,0,4,1,2,2
3240.32,1,20717,IN,1973,47,S,F,0,0,0,4,1,3,1
1930.76,1,26029,IN,1966,54,M,M,5,0,3,0,3,3,4
4456.1382,1,26292,IN,1971,49,M,F,1,1,0,5,2,3,1
6768.1382,1,12673,IN,1975,45,M,M,0,1,3,0,3,4,3
4576.5325,1,13316,IN,1954,66,M,M,3,1,2,5,3,0,1
1552.48,1,15252,IN,1980,40,M,F,0,1,2,5,1,1,1
3114.94,1,15280,IN,1968,52,S,F,0,0,1,5,3,4,4
3021.0425,1,16272,IN,1965,55,S,M,2,1,1,4,0,1,0
3240.32,1,20711,IN,1974,46,M,F,1,1,0,4,1,4,1
3283.43,1,20718,IN,1972,48,S,M,0,1,1,4,1,1,0
3936.5425,1,21231,IN,1953,67,M,F,2,1,1,0,1,4,4
2443.35,1,25393,IN,1971,49,M,M,1,1,0,1,2,3,3
3321.2596,1,26303,IN,1970,50,M,M,1,1,1,5,1,4,1
2443.35,1,28798,IN,1959,61,S,M,2,0,1,1,1,2,2
4657.5325,1,13273,IN,1933,87,S,F,1,1,2,5,4,3,4
4835.3,1,13299,IN,1961,59,M,F,1,1,3,5,4,4,4
4541.5325,1,13315,IN,1954,66,M,M,2,1,2,5,3,0,1
4498.5325,1,13354,IN,1944,76,M,M,5,1,2,5,2,4,4
4765.63,1,13361,IN,1946,74,M,M,5,1,3,5,2,4,4
3010.0325,1,13840,IN,1974,46,M,M,0,1,2,3,0,0,0
3018.0025,1,14154,IN,1970,50,M,M,0,1,0,3,1,4,2
1681.45,1,15287,IN,1973,47,S,F,1,1,0,5,1,3,1
6784.1282,1,12681,IN,1972,48,S,F,0,0,3,0,3,4,3
4578.5225,1,13278,IN,1965,55,S,M,2,1,3,5,4,4,4
4573.5025,1,13288,IN,1963,57,M,M,4,1,3,5,4,2,3
4612.5125,1,13304,IN,1955,65,S,F,4,1,0,5,2,1,3
4568.5025,1,13400,IN,1951,69,M,F,2,0,2,5,2,2,3
2049.0982,1,28529,IN,1968,52,S,F,1,1,1,3,0,2,0
2646.3996,1,12581,IN,1978,42,S,F,0,0,1,0,0,2,0
4516.5325,1,13367,IN,1947,73,M,F,4,1,1,5,2,4,4
3282.81,1,16324,IN,1975,45,M,M,1,1,0,4,1,4,1
3226.8996,1,20350,IN,1955,65,M,F,2,0,2,1,2,1,3
3249.31,1,20807,IN,1955,65,M,M,2,1,1,4,0,2,0
4198.33,1,21229,IN,1953,67,S,F,2,1,1,0,1,4,4
4886.7,1,21557,IN,1974,46,S,F,0,1,3,0,4,2,4
1938.47,1,26027,IN,1969,51,S,F,1,0,1,0,4,3,4
2646.3996,1,12583,IN,1976,44,S,M,1,0,0,0,0,1,0
2629.0682,1,12585,IN,1979,41,M,M,1,1,0,0,0,1,0
6864.4596,1,12686,IN,1972,48,S,F,0,1,3,0,3,4,3
4798.34,1,13401,IN,1952,68,S,F,3,1,2,5,2,1,3
7029.0725,1,15626,IN,1972,48,M,M,1,1,1,2,1,2,2
3010.0325,1,16277,IN,1964,56,M,F,1,1,2,4,1,4,1
4666.5025,1,21553,IN,1975,45,M,M,0,1,2,0,3,4,3
3018.33,1,25104,IN,1959,61,S,F,2,0,1,1,2,3,3
1917.46,1,26025,IN,1970,50,S,F,2,1,0,0,3,4,3
1938.47,1,26028,IN,1969,51,S,F,1,0,1,0,4,3,4
3263.9482,1,26304,IN,1970,50,M,F,1,1,0,5,2,3,3
3226.8996,1,28520,IN,1969,51,M,F,0,1,0,3,1,3,2
2483.98,1,19255,IN,1955,65,S,M,2,1,1,3,0,2,0
4464.4796,1,26320,IN,1968,52,M,F,2,1,1,5,2,4,1
4536.5525,1,13446,IN,1962,58,S,F,1,1,4,5,4,2,3
7081.4625,1,14203,IN,1947,73,S,M,5,1,2,3,3,1,4
3077.98,1,15303,IN,1944,76,S,F,4,1,2,5,2,4,4
6978.5625,1,15926,IN,1956,64,S,F,3,1,4,2,4,1,3
3287.32,1,16461,IN,1976,44,S,F,0,0,1,4,1,2,2
2218.8975,1,24887,IN,1975,45,S,M,0,0,2,0,2,4,3
1938.47,1,26152,IN,1963,57,S,F,0,0,2,0,2,4,3
6820.4696,1,12693,IN,1971,49,M,F,0,1,4,0,3,4,3
4501.5525,1,13438,IN,1963,57,S,F,0,0,2,5,3,2,3
3271.82,1,14539,IN,1962,58,S,F,4,1,0,3,1,3,2
1590.4175,1,19301,IN,1952,68,M,F,2,1,1,4,0,2,0
4921.69,1,21875,IN,1976,44,S,M,0,0,2,0,2,4,3
4663.7925,1,21893,IN,1971,49,S,F,0,1,4,0,3,1,4
4886.7,1,21945,IN,1969,51,S,F,1,1,0,0,3,3,4
2049.0982,1,28685,IN,1970,50,M,M,2,1,0,3,0,1,0
3270.32,1,20811,IN,1942,78,S,M,1,1,0,4,1,3,2
2533.97,1,20832,IN,1961,59,S,M,3,1,0,4,1,3,2
4659.8025,1,21568,IN,1971,49,M,F,0,1,4,0,3,1,4
4663.7925,1,21899,IN,1971,49,M,F,0,1,4,0,4,0,3
4886.7,1,21948,IN,1969,51,M,F,1,1,0,0,3,3,4
2071.4196,1,28560,IN,1972,48,S,F,0,1,1,3,1,1,0
6998.8625,1,14424,IN,1957,63,S,F,2,1,3,3,4,2,3
3001.0425,1,14524,IN,1978,42,M,F,0,1,0,3,0,3,0
3017.0125,1,14538,IN,1962,58,S,F,4,1,0,3,1,3,2
3071.0125,1,16452,IN,1977,43,S,F,0,0,1,4,1,2,2
4498.5325,1,13426,IN,1964,56,S,F,3,1,4,5,4,4,4
2975.0225,1,16427,IN,1966,54,S,F,0,1,0,4,2,3,1
4925.58,1,21888,IN,1973,47,S,M,0,1,2,0,3,1,4
4657.5125,1,21895,IN,1970,50,S,F,0,0,4,0,3,4,3
7186.39,1,15932,IN,1955,65,M,F,3,1,3,2,4,2,3
2518.97,1,19181,IN,1972,48,S,M,0,0,1,3,1,1,0
6803.9182,1,12214,IN,1962,58,M,F,1,1,0,4,0,3,0
3291.82,1,14170,IN,1968,52,S,F,3,1,0,3,0,1,0
6932.9025,1,15927,IN,1956,64,S,M,3,1,4,2,4,1,3
7237.36,1,16196,IN,1973,47,M,M,1,1,1,2,1,4,1
3021.0425,1,16470,IN,1975,45,M,M,1,1,0,4,1,4,1
4659.9025,1,21572,IN,1971,49,M,M,0,1,4,0,4,4,4
4923.29,1,21951,IN,1970,50,S,M,4,1,1,0,3,3,4
782.99,1,27071,IN,1971,49,S,M,4,1,3,1,1,1,1
3204.5782,1,28569,IN,1971,49,M,M,2,1,1,3,1,2,2
4344.0882,1,11605,IN,1976,44,S,F,0,0,1,2,0,1,0
6867.4396,1,12688,IN,1972,48,S,F,0,1,3,0,3,4,3
1622.47,1,15311,IN,1945,75,M,M,4,1,2,5,2,4,4
1575.4175,1,19278,IN,1960,60,S,M,1,0,0,4,0,2,0
1587.4075,1,19299,IN,1969,51,M,F,0,1,0,4,1,3,1
4921.69,1,21892,IN,1971,49,M,F,0,1,3,0,3,1,4
4919.3,1,21957,IN,1969,51,M,F,1,1,1,0,4,3,4
2848.7596,1,26307,IN,1969,51,M,M,2,1,0,5,2,4,1
4464.4796,1,26324,IN,1970,50,S,F,3,0,0,5,2,3,3
9421.9125,1,14200,IN,1948,72,M,F,5,1,4,3,2,0,1
1622.47,1,15308,IN,1945,75,M,F,4,1,2,5,2,4,4
7206.38,1,15675,IN,1969,51,M,M,0,1,0,2,1,3,2
6963.0725,1,15684,IN,1944,76,S,M,5,0,2,2,3,2,3
3093.0325,1,16446,IN,1962,58,M,F,1,1,1,4,1,2,2
4659.8025,1,21946,IN,1969,51,M,F,2,1,0,0,3,4,3
1957.47,1,26153,IN,1962,58,M,F,1,1,1,0,2,2,1
2867.7596,1,26308,IN,1969,51,S,F,2,0,0,5,2,4,1
2800.4382,1,26309,IN,1969,51,S,M,2,0,0,5,2,4,1
6890.7296,1,12215,IN,1962,58,M,F,1,1,0,4,0,3,2
4536.5425,1,13443,IN,1962,58,M,F,1,1,3,5,3,2,3
1893.9075,1,14089,IN,1978,42,S,F,0,0,2,5,1,1,1
3242.83,1,16445,IN,1962,58,S,F,1,1,1,4,1,2,2
1587.4075,1,19263,IN,1942,78,M,F,1,1,0,4,1,4,2
4973.28,1,21567,IN,1971,49,M,F,0,0,3,0,3,1,4
4624.9125,1,21889,IN,1973,47,M,F,0,1,3,0,4,2,4
2049.0982,1,28559,IN,1972,48,M,M,0,0,1,3,1,1,0
4548.6996,1,11598,IN,1978,42,S,F,3,1,3,2,1,2,2
4587.0325,1,13429,IN,1964,56,M,F,2,1,3,5,4,4,4
1631.46,1,15312,IN,1945,75,M,F,4,1,2,5,2,4,4
1584.76,1,15325,IN,1948,72,M,M,2,1,1,5,2,2,3
4696.4925,1,21886,IN,1974,46,S,F,0,1,2,0,3,1,4
2174.9175,1,24888,IN,1975,45,S,M,0,0,2,0,2,4,3
1917.46,1,26148,IN,1965,55,M,M,5,1,4,0,3,4,3
6785.1282,1,12694,IN,1972,48,S,M,0,1,4,0,4,0,3
4498.5325,1,13436,IN,1963,57,S,F,0,1,1,5,3,2,3
4526.5225,1,13449,IN,1961,59,S,M,5,1,3,5,3,2,3
2751.4175,1,14083,IN,1980,40,M,M,0,1,2,5,1,1,1
2755.4175,1,14088,IN,1978,42,S,F,0,1,2,5,1,0,2
1576.45,1,15314,IN,1946,74,S,M,5,1,3,5,2,4,4
2512.96,1,20824,IN,1943,77,S,M,1,1,0,4,1,4,2
4624.9125,1,21571,IN,1970,50,M,M,0,1,4,0,4,1,4
4632.8625,1,21956,IN,1969,51,S,M,1,0,1,0,4,3,4
4442.1582,1,26326,IN,1970,50,M,M,4,1,0,5,2,3,3
3216.8996,1,28553,IN,1973,47,M,F,1,1,0,3,1,4,1
6909.0982,1,12222,IN,1961,59,M,F,1,1,0,4,0,3,2
6786.7496,1,12698,IN,1970,50,M,M,0,1,4,0,4,1,4
1676.46,1,15290,IN,1972,48,M,M,1,0,0,5,1,3,1
3053.32,1,15674,IN,1969,51,S,M,0,1,0,2,1,4,2
2518.97,1,19256,IN,1955,65,M,F,1,1,0,3,0,4,2
1967.45,1,20166,IN,1961,59,S,F,4,1,0,2,1,3,2
2566.95,1,20834,IN,1960,60,S,F,3,1,0,4,1,3,2
4663.7925,1,21878,IN,1976,44,M,M,0,1,2,0,3,4,3
4900.68,1,21950,IN,1969,51,S,M,1,1,0,0,3,3,4
2049.0982,1,28683,IN,1970,50,S,F,1,0,1,3,0,1,0
6798.1282,1,12699,IN,1970,50,M,F,0,1,4,0,4,0,3
4592.5025,1,13431,IN,1956,64,M,M,3,1,0,5,2,2,3
3001.0225,1,14701,IN,1972,48,S,M,0,0,2,3,0,0,0
3018.33,1,25981,IN,1963,57,M,M,4,1,4,1,2,4,3
6825.4496,1,12210,IN,1978,42,M,M,0,0,0,4,0,3,0
3199.44,1,15328,IN,1948,72,M,M,4,1,2,5,2,4,4
4713.8925,1,21944,IN,1969,51,M,F,1,1,0,0,3,3,4
4900.68,1,21955,IN,1969,51,S,F,1,1,1,0,4,3,4
782.99,1,27053,IN,1959,61,S,M,2,1,1,1,1,2,2
6974.5425,1,15697,IN,1953,67,M,F,2,1,2,2,4,2,3
4705.4825,1,21570,IN,1970,50,M,M,0,1,4,0,3,1,4
4641.8525,1,21885,IN,1974,46,S,M,0,1,3,0,3,4,3
4702.3925,1,21959,IN,1969,51,M,M,1,1,1,0,4,3,4
2148.2075,1,24613,IN,1970,50,M,F,0,1,4,0,3,0,3
6805.4696,1,12687,IN,1972,48,S,M,0,0,3,0,3,4,3
4838.32,1,13435,IN,1934,86,M,F,4,1,2,5,2,3,4
9523.0025,1,14185,IN,1952,68,S,M,4,1,2,3,3,2,3
1938.47,1,20171,IN,1959,61,M,F,2,1,1,2,0,2,0
4624.9125,1,21877,IN,1976,44,S,M,0,1,2,0,3,4,3
4921.69,1,21891,IN,1972,48,M,F,0,1,3,0,4,1,4
2825.4282,1,26315,IN,1969,51,S,F,1,0,0,5,2,3,3
3219.1896,1,28562,IN,1972,48,M,M,1,1,1,3,1,4,1
2443.35,1,29149,IN,1961,59,M,F,1,1,1,1,2,2,1
4533.5225,1,13433,IN,1956,64,S,F,2,1,1,5,3,2,3
4500.8225,1,13442,IN,1962,58,S,F,5,0,4,5,3,2,3
1848.9075,1,14080,IN,1976,44,S,F,0,1,2,5,1,1,1
3152.96,1,15320,IN,1947,73,M,M,4,1,1,5,2,4,4
3152.95,1,15322,IN,1947,73,M,M,5,1,2,5,3,4,4
2756.5425,1,16197,IN,1972,48,S,F,0,0,2,2,0,0,0
1589.75,1,19194,IN,1970,50,S,M,2,1,0,3,1,2,2
4638.8925,1,21874,IN,1976,44,M,F,0,0,2,0,2,4,3
2181.5625,1,29152,IN,1961,59,M,M,1,0,1,1,2,2,1
1839.9175,1,14036,IN,1974,46,M,F,0,1,2,5,2,2,3
3021.0225,1,16428,IN,1963,57,S,M,4,1,1,4,0,1,0
2120.9275,1,24614,IN,1970,50,M,F,0,0,4,0,4,0,3
1967.45,1,26135,IN,1967,53,M,F,3,1,0,0,3,4,3
1938.47,1,26154,IN,1962,58,M,M,1,1,1,0,2,2,1
2881.7396,1,26312,IN,1971,49,M,F,1,1,0,5,2,3,3
4487.1582,1,26313,IN,1971,49,M,M,3,1,0,5,2,3,3
9796.32,1,14186,IN,1952,68,M,F,4,1,2,3,3,2,3
6917.5925,1,16199,IN,1972,48,S,M,2,1,0,2,1,2,2
2749.3225,1,25971,IN,1963,57,S,F,4,1,2,1,2,4,3
2800.4382,1,26306,IN,1969,51,S,M,2,0,0,5,2,4,1
4433.1682,1,26327,IN,1970,50,M,M,4,1,0,5,2,3,3
9451.9125,1,14192,IN,1950,70,M,M,4,1,3,3,3,1,4
3350.4175,1,17188,IN,1955,65,M,F,3,1,4,3,4,2,3
2483.98,1,19174,IN,1973,47,S,F,0,0,1,3,1,1,0
4632.8625,1,21562,IN,1972,48,S,M,0,1,3,0,3,1,4
4663.3825,1,21876,IN,1976,44,S,M,0,0,2,0,2,4,3
3451.7375,1,14081,IN,1980,40,M,F,0,1,2,5,1,1,1
1622.47,1,15309,IN,1945,75,M,M,4,1,2,5,2,4,4
6960.0825,1,15928,IN,1956,64,S,F,3,1,4,2,4,1,3
3310.4075,1,17187,IN,1955,65,S,M,2,1,2,3,3,1,3
1917.46,1,26140,IN,1966,54,S,F,0,0,1,0,3,3,4
2912.2596,1,26322,IN,1967,53,S,M,0,0,1,5,1,4,3
1371.95,1,27075,IN,1971,49,M,M,1,0,0,1,2,3,1
6901.4196,1,12239,IN,1942,78,M,M,1,1,0,4,1,4,2
6846.9196,1,12689,IN,1972,48,S,F,0,0,3,0,3,4,3
1898.8975,1,14037,IN,1974,46,M,F,0,1,2,5,2,2,3
3134.95,1,15302,IN,1972,48,S,F,1,1,0,5,2,3,3
3134.95,1,15329,IN,1948,72,S,F,4,1,2,5,2,4,4
3271.79,1,16465,IN,1974,46,S,F,0,0,2,4,0,0,0
4661.5025,1,21873,IN,1975,45,M,F,0,1,2,0,2,4,3
4624.9125,1,21943,IN,1969,51,S,F,4,1,0,0,3,3,4
4632.8625,1,21947,IN,1969,51,M,F,2,1,0,0,3,4,3
3357.7175,1,14044,IN,1957,63,M,M,2,1,0,5,2,2,3
